Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
86362.7833979996,5.80003078190129,6.769325784634,4.47,34050.1299189216,1477595.99924807,"8827 Catherine Stream Suite 604
Danielmouth, WI 91505"
74230.5179607262,6.47166202610048,7.36400736839649,5.09,19108.5348566727,1483808.33683067,"600 Long Ports
New Catherine, NJ 08205-8947"
80793.4209075752,4.36559687272796,7.06046765045708,4.41,25377.5617557638,867444.704868105,"0211 Wright Heights Apt. 524
Colemantown, FM 10131-4256"
72618.5384619246,5.16057411647107,7.64012721009323,4.46,37345.9117229106,1420858.82358582,"144 Zachary Bridge
Port Marcport, PW 22795"
48662.299282522,6.31049321534903,7.19563547061651,6.46,29002.096097999,680982.768822195,"645 Judy Underpass Suite 149
Port Allisonshire, NY 29293-1155"
71277.2684292701,5.41187741492985,6.28657947944278,3.17,36325.7876180925,996996.355385565,"Unit 4177 Box 3656
DPO AP 14075"
80285.6812476344,5.74993613137952,5.21193397569182,3.03,48633.8294271562,1439028.52098902,"USNS Cardenas
FPO AP 62750-6768"
62681.7980907737,7.34125406064443,4.12527808952912,3.01,17454.4552171273,796910.71118193,"024 Singleton Forest Apt. 772
North Brandystad, LA 27639-7085"
65673.7513636956,5.68986724439435,7.34678977445267,6.27,32367.4463751618,1166158.18468767,"020 Lisa Orchard
North Nathanielberg, CA 52423"
64426.8658942362,5.50401249268602,8.95017903929667,3.31,18214.3140499687,1055548.67577611,"Unit 4466 Box 0788
DPO AP 45943"
83801.8200625116,4.88815002578304,8.70737952087405,5.39,33184.5515813294,1642051.83170586,"2466 Mary Shoal Suite 833
Markfort, VI 51721"
87638.1156526823,6.34700837286534,6.95377053618745,2.45,34109.2442561318,1734239.1383592,"683 Anderson Ville Apt. 700
South Anthonychester, MP 06243-7109"
69179.7004090189,5.42477368769771,6.08347966974804,3.25,36323.6944505807,1193519.50838059,"47625 Rogers Extension
Port Lori, KY 17029"
77540.8941918078,3.00471683624301,6.53085766715666,2.02,21671.5141408259,555755.656794751,"4243 King Mission
West Brittanyberg, AR 95531-5761"
67612.492034325,5.35280882585212,7.474352636382,5.05,40272.3656451685,1244631.51935825,"08651 Ryan Corner Apt. 064
Christinemouth, WV 60090-0736"
73180.6733709508,6.24189880634175,9.11858864428594,3.33,43144.7149275254,1768036.33407653,"046 Amy Port
Richardstad, KY 97701-1075"
75786.3492438121,5.17437333483079,5.92240850922077,3.1,36352.3513303864,1047452.50808135,"610 Shaffer Forge
Davidfort, DC 99315"
68294.3075274594,5.70686988611219,6.45779231848475,3.5,21770.6735591443,1038330.03895894,"06121 Fry Parkways
Benjaminberg, WA 46574-5753"
57684.5266864119,6.40213341335213,6.0532404078611,2.16,31033.023111171,895600.423741341,"222 Roberts Motorway Apt. 389
Port Douglasville, MA 82521"
71701.8418033878,5.89795433633515,7.51709138860669,6.11,27610.387634852,1352018.25350337,"4240 Mary Island
East Stephanieshire, KS 49465"
68259.1603395008,7.14407816624464,8.0922153086991,3.11,17861.3173129998,1128045.10478803,"106 Danny Expressway Apt. 292
Pamelahaven, WA 77184"
70972.2405088818,4.75843789896942,8.05048708709095,4.3,45696.8747262989,1268570.80851876,"897 Jackson Hills
Lake Jeremy, WY 98979"
71307.9029872247,5.33521450763908,7.50827158478207,3.42,27619.1630887974,1061517.70945388,"14469 Thomas Garden
Rileyton, VA 94449-1369"
87626.9434752676,6.58861347954571,7.60887304128472,3.15,36654.4634648386,1724733.02481747,"204 Wells Shoal Apt. 266
Port Patrick, MT 54828-4218"
66651.6002982969,8.0426610571304,7.14590497150662,5.46,46165.7006264117,1660975.17147366,"554 Shane Street
Nicholasmouth, MN 99068"
68600.0416047933,7.89203909878152,8.06970221076187,3.09,39091.2182336142,1797621.22043609,"641 Carl Harbors
Combsshire, HI 97635-3715"
67846.0486558923,5.3797048512529,6.10386333485824,4.15,27442.0961575983,879511.196447478,"070 Sanchez Knoll Suite 569
Saraville, MP 39758"
63345.1873840982,7.56413962357826,7.282044028733,3.13,41461.9469270523,1565151.54520208,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848"
66262.1925252373,6.29229420554061,4.92368115227659,4.23,45055.2400999024,1199128.40356446,"372 Stephanie Port Apt. 695
Johnsonland, WY 50037"
73659.1034529639,4.66201652653439,5.08021516884955,4.47,39575.3890853988,651787.970518005,"0409 David Trail Suite 072
South Daleton, DE 07146-8575"
60904.4507304533,4.03577660340173,6.47694199412988,2.45,33078.1499599049,586381.547325307,"9538 Brown Shores Suite 555
Leeview, PW 44296"
63543.588048641,6.40673425948549,5.56704846788272,3.45,44541.6460516744,1151741.15459095,"4004 Susan Trail Suite 396
Georgeville, HI 96392-1963"
67582.8441369066,5.63989179929142,8.0137454034805,3.04,41529.6954047153,1279051.66941566,"62419 Justin Squares
South Olivia, WY 14271"
54841.7645868192,5.25491668035197,5.66365785974371,2.15,31196.4780127855,585531.238099097,"09292 Christina Station
Eddieville, CO 87564"
69657.3627906802,6.35233225056259,5.36880436014236,3.08,29973.0935647532,884227.209874941,"44132 Brittany Forks Suite 881
Davisview, IA 04334-2466"
66369.7509818309,4.2689762297986,7.39906648878474,6.41,18683.5350550925,796666.122432183,"9057 Davis Crest
Bradhaven, MD 58632"
68785.8547364659,6.15006146429935,9.50752747400318,4.11,40634.9490211048,1624842.12377978,"323 Alexandria Crescent
Lake Brittanyside, ND 52937-5753"
61306.1181258809,8.47227981779517,6.18166433361137,2.05,37252.719999893,1559997.15107147,"Unit 4748 Box 5648
DPO AE 48373-6897"
54850.7417727436,4.61591791102565,5.5481398161816,3.2,38390.6714884558,615506.80108119,"027 Laura Lakes
Ronaldmouth, VT 77732"
71795.85832907,5.60250611204167,7.99729056526906,6.45,49773.1950919599,1533492.79655965,"PSC 6407, Box 2302
APO AE 38092-8628"
69676.5965146662,5.47706487521348,5.89354373423153,3.14,31727.3643832927,1239940.0421668,"01220 Bright Glens
Hullchester, IA 10006-1954"
55815.5687238679,7.15159118504288,6.00293821519469,2.35,42961.7641970531,1308465.240043,"734 Lindsey Mountains Apt. 814
Jamesmouth, NV 59284"
71332.5530261133,6.2623552665986,4.56515529787895,4.04,49628.4147084325,1430813.41289062,"21383 Maurice Cove Suite 556
North Timothy, NJ 34831"
61951.1704352019,6.06518367119032,7.43863333968042,5.43,31521.2757099393,943404.239041258,"471 Robert Path Apt. 386
South Sherrymouth, OR 35057-8177"
57855.6913556536,5.18438251290738,6.56836592821078,4.06,40581.7593164142,938420.784561004,"29482 Livingston Haven
West Vincentton, NV 95170"
66706.0745341579,5.71178572233352,7.8903670527733,5.13,38981.0440285777,1206393.18149952,"1836 Robert Greens Suite 745
Lake Patrickton, ID 77882"
54890.1032973349,5.28980366664424,5.53209195477757,2.03,32642.0374372051,481391.643321967,"32580 Frank Mountain Apt. 664
Jacksonview, HI 21027"
61666.499426085,6.08920169499561,8.13836952637955,3.17,24865.9850528017,1144641.81945444,"PSC 2318, Box 9657
APO AP 52492"
75435.4242464136,5.58926246453204,6.8901461494778,3.46,22637.4851363661,1028636.42287051,"59369 Costa Lake
Jessicahaven, NC 29366-7992"
61682.9994820992,5.97347260281542,6.28861141774087,4.38,29674.0323646694,856931.528435322,"PSC 6540, Box 3546
APO AP 12105-8095"
68211.2895149218,7.9335835568614,6.97012717904628,4.28,40808.9887836795,1742566.00604801,"USCGC Le
FPO AE 81056"
75282.4480122015,7.14907622226671,7.48460838277858,5.36,28385.5025318823,1617114.94397037,"1879 Hudson Causeway Apt. 611
New Lisa, NV 26238-9184"
67143.7504540414,5.79568541813819,7.87753379406461,3.06,32715.6607385265,1364029.16836528,"2958 Melissa Walks Apt. 547
Greenemouth, AS 15519"
68974.1028704439,7.82009464447966,6.80793755368011,3.13,31832.9926202869,1702526.05634648,"470 Lewis Row
New Daniel, FL 33180-5951"
69845.2381867602,5.59178825422989,7.73660601876359,6.1,37014.0210385255,1375105.34592205,"8465 Spencer Glens Suite 995
West Kathyland, AZ 24574"
74475.5448068451,6.19198934166725,7.88384041091378,5.23,21149.0072483347,1174779.15776155,"58124 Meyer Islands
Kimberlystad, GU 85766"
70219.6903702047,5.70724724225416,7.60949936079191,5.01,28553.8154830903,1126778.41430529,"57732 Gross Stravenue Suite 034
Kendraberg, GU 50980-7330"
64455.7791023624,6.15245587121008,7.4257957878437,6.14,29066.2178056774,1095727.67258836,"Unit 3025 Box 1270
DPO AP 46231-3142"
42940.1389392421,4.23806560180366,7.81272469645419,6.36,45709.1170903872,680418.724012269,"2989 Ronald Haven Suite 350
Andersonport, MA 12950-2330"
66490.8332692613,6.53936158979457,7.9511565369174,5.46,33650.0938368829,1506798.75490831,"443 Miller Road
Courtneyside, IL 83769"
64261.8285570267,5.69552198998019,6.61283033924647,2.22,41190.546366394,1185935.64136596,"304 John Passage Suite 487
Port Johnport, AL 35566-3080"
85207.4250548493,7.03150131982067,7.34530787055434,5.31,40946.0708456347,2024121.46147323,"0562 Sullivan Isle
East Edwardside, IA 49505"
76268.0927387015,6.37704281652314,9.00204487922386,6.1,25978.8952311585,1562842.63809466,"80188 Nelson Islands
Port Nathanberg, CA 12739"
69918.4418550426,6.93182995402199,8.31098646322819,4.13,54346.7523381619,1851065.49687776,"83782 Estes Fords Suite 995
Morrisonview, GA 93273"
51144.8509024324,4.1916217441472,6.70186913075376,3.03,18277.6013642631,287307.583688923,"USCGC Phillips
FPO AA 52720"
72583.2533377928,6.52182103734481,5.77361881354048,4.49,21768.3210455248,968280.518123823,"03475 Hunter Viaduct Apt. 948
South Franklin, SC 33361"
58182.0608698035,6.05290985942938,7.87199650285469,5.29,17668.9519822224,880084.700447872,"Unit 7909 Box 7133
DPO AE 91428-7915"
85952.493157261,7.20581716762841,7.06625423647963,6.2,24222.4709108478,1685368.16422505,"USNV Sexton
FPO AP 65688"
79801.7573419712,6.31397175596021,5.51971743790441,2.39,33579.9132982051,1169547.52118279,"098 Julie Cliff Suite 274
Fergusonfurt, DC 47107"
67922.6048254092,7.309191879474,7.3709926834884,3.2,35447.9212087733,1613814.87549153,"34598 Hannah Viaduct
East David, AK 29066"
46062.7542664558,7.84010814871333,6.21533595735541,2.45,28288.3324917399,675919.681557083,"76080 Howard Streets Suite 648
East Markstad, DE 32467"
83658.6609932971,6.15282920741416,6.69087486755076,4.47,42647.8696647051,1688642.67854483,"92099 Johnson Forest
West Mark, KS 50530-9221"
58299.8260260313,5.03756281610782,7.00268586878018,4.03,31675.2675324341,868435.275009039,"5061 Jennifer Ridge Apt. 415
Jamesfurt, TN 75685-1957"
62342.8471835481,6.50608330325196,4.66625958342382,2.47,38010.3727387492,823941.922058669,"75010 Aimee Summit Suite 517
West Angelchester, OK 46301"
44328.2562966742,5.64495179763457,6.81380875511697,2.06,20820.2413691088,601007.351160466,"4237 Cassandra Parkways
West Rachaelfurt, FM 97165"
73470.9331619668,5.72250928282862,6.16921491100162,3.47,32855.5056984798,1144901.26579312,"1691 Long Village
Christophermouth, CA 03713-2387"
64438.1091528417,6.08479283135341,6.46496733582723,4.43,40538.9612390412,1069827.80663915,"532 Beltran Plaza
Fergusonland, GU 75166-1939"
54516.6319844346,7.12341123106128,4.32193866439421,2.32,51298.9503996959,944491.039555213,"763 Jason Causeway
Lake Michaelhaven, AL 02261-6936"
74182.5057747928,5.43240239674067,7.22455156562655,3.14,14659.994260598,790721.367789904,"8863 Hernandez Park
Yeseniamouth, IA 07741-8905"
43800.291967765,7.36452195490002,6.99074474631118,2.17,34184.9658712033,809486.709927949,"59488 Brandon Plaza
Danielmouth, DC 61389"
50703.152915801,6.09681314630693,7.78481785700538,4.49,26324.207865358,743393.347341425,"Unit 8400 Box 2364
DPO AE 91759"
81721.6058246449,4.39584102201929,5.85590120951255,4.44,40454.8189453251,1130293.59670348,"USNV Lee
FPO AE 92072"
74455.4420276163,6.71832818127694,6.98639502009596,4.5,62449.9738477063,1867050.53612898,"3237 Lynch Dale
Abigailfort, UT 27715-1805"
61634.0357994755,5.74825477645236,6.86779280769882,3.49,46857.4702658025,1043548.6091084,"PSC 7344, Box 4810
APO AA 07023-3790"
47634.1921758755,4.00573108353628,6.78413109858976,3.25,51505.711676194,646198.224523061,"9320 Chen Dale Suite 981
North Sherry, VA 48163"
81093.231498512,6.60354875898248,6.56498096171744,2.4,38473.1277330377,1656401.83715276,"9979 Timothy Vista Apt. 367
Mejiafort, AZ 10594"
50571.4064683828,6.92527568231897,7.9464930407177,6.12,40913.3048295617,1214563.15021877,"7663 Adam Fords Apt. 028
Pattersonburgh, WA 69032"
69799.5498819993,3.63489742321331,6.64110866400525,4.46,,578396.221470278,"961 Veronica Port
Powellland, WA 03414-4649"
80955.092336067,6.72847183500299,6.51138951089227,3.28,29431.8068655605,1344651.57387119,"85538 Cortez Pass
West Bradley, TN 13716"
99317.8231454003,5.4958609911496,7.18272143989145,6.03,50350.3522915756,2219724.16179301,"87549 Garcia Path
Solomonside, ID 72003"
53510.2443460843,6.03312343909702,5.61579805027966,2.45,22977.9153850924,565680.552807154,"22289 Wright Park
Hollyborough, LA 55590-2912"
77755.5397025914,,6.89178969877135,4.36,22239.283979407,1091928.61553074,"5555 Eric Mountains Suite 230
Port Cindy, SD 44847-6360"
67726.1929175895,5.84146706309499,8.41641354725316,6.37,37158.7383733853,1229702.94836406,"680 Kelly Curve
North Donald, MN 03006-8747"
46135.2478632822,5.65634348606392,7.30347499743338,3.47,39232.2249137468,615144.898641351,"680 Susan Lodge Suite 323
West Brenda, WI 78280-2065"
77089.6536623987,6.12281620034472,6.26559247554174,4.38,46740.8867177091,1469237.20519252,"4383 Melanie Parkway
Lake Michaelside, MA 32559-8622"
88850.4760205459,4.78356721381907,6.15918295959769,2.38,26565.3343337579,1205212.29198471,"2431 Edwards Glen Apt. 132
West Angela, MH 65621-6915"
61828.0325607126,7.12928645452773,7.03545074603493,6.24,43068.2288060752,1377430.07217032,"03619 Martin Groves Apt. 807
South Jennifershire, CT 58484"
70553.4636731979,5.57757004444489,5.93854233494319,4.38,43538.2959699326,1037382.57710349,"Unit 9291 Box 1431
DPO AP 47652-4784"
65220.104515055,6.86526490743604,7.45566064324621,4,22585.2361960497,1073857.06875907,"089 Smith Gateway Suite 155
East Christinastad, OH 35012-9032"
77932.566395061,5.94255213344494,7.12330688681567,3.41,29085.1357888894,1448081.25117197,"26633 Anne Flat
Michelleville, OK 45070"
54341.1538018699,3.75390683345421,7.15711984548632,4.19,,437436.138203198,"4012 Johnson Crescent
Butlermouth, PR 75377-2568"
70850.3999198379,7.30678512388826,4.20962042508193,2.14,33845.6469496063,952912.201246123,"04524 Ramirez Manors
East Kevin, RI 54143-4969"
68482.9103624182,4.94984516384429,7.53669095878281,4.26,37366.8598042486,1123991.97728077,"3569 Smith Bridge Apt. 321
East Jasonmouth, NY 92817"
67006.3622043569,5.70638929053329,9.29553120692539,6.38,34653.7981020665,1440897.41242886,"815 Mark Rapids Apt. 633
Aguirrefurt, AZ 73000"
81941.2229599566,5.88800515817596,7.38107669130811,6.16,41766.8575564079,1648201.72790493,"34363 Isaac Route Apt. 747
Lake Peggy, AZ 19681-3336"
71717.8693517317,7.10105392973868,7.62069094344619,3.08,27524.9559333414,1390990.84909223,"364 Richard Shoals Suite 169
Lake Sandra, MP 05157"
80168.9111495062,6.15856884893914,7.90598399203127,6.23,24833.2985751471,1406437.68537388,"1782 Tran Course Suite 370
Joeville, KY 71700"
73047.3258128977,6.45833470290613,7.51863611703706,6.04,47053.4590637507,1703880.21991408,"774 Jonathan Centers Apt. 640
Mcdonaldshire, AZ 01673-7829"
76186.8472178808,7.41855342286624,7.4705575082445,5.02,30829.9059534338,1553459.36448355,"41917 Madden Shores Apt. 497
West Davidton, OR 09611"
50764.673432888,6.29287882438222,7.3837253670114,3.13,33577.0848119113,872595.093033579,"908 Scott Mews
Derekfurt, VI 69962"
72551.3697555358,5.04593244173768,5.6138342740983,4.48,39740.06393651,1030324.918922,"9212 Stanley Cliff Suite 527
South Lawrence, NH 11298"
59981.1339843226,6.23657603846562,6.85280203038286,2.35,49620.3825684428,1194113.69374943,"29485 Caroline Forks
New Kimberly, LA 46834"
74521.1405217525,3.96639156648531,7.73146323287921,6.14,26251.8721711037,978103.619246415,"118 Meghan Ville Suite 409
East Jacquelineberg, KY 25202"
77853.3161310917,4.15215260145709,7.11508003897123,3.02,38031.0726399828,1224186.69592599,"370 Marco Square
Port Riley, TX 23116-0116"
71684.0954872946,5.22937195444548,7.52144921076066,5.17,24555.3366787621,1062877.8829939,"62237 Ellis Field Suite 398
Port Anthonyport, OH 98437-6522"
76223.5612557833,6.37162724838408,5.34221715799716,2.42,30165.3374452413,1023943.77512423,"8456 Rodgers Burg Apt. 215
South Michelle, NM 01475"
51654.2800974175,5.32771151208132,8.79127232044416,4.3,28197.6182193366,834599.939231945,"809 Lee Square
Andersonview, MT 28768"
60717.3982721774,4.40920919882691,5.30368666550151,4.11,42891.598943905,596350.350685955,"647 Parks Summit
Charlesfort, CT 20661"
69413.6133991271,3.11880169982449,5.37299229552119,4.39,43722.5167610399,578142.470337988,"254 Mills Meadows
Loganberg, NH 56350"
78529.5276792568,7.06088768195057,7.63476167825054,5.2,23897.1162723556,1578087.13910409,"2631 Ellis Walk
Samanthatown, VT 51809-6834"
71350.776276823,5.80255412123965,8.78796508344628,4.38,29207.1602877467,1285098.69079136,"1980 Kimberly Highway Apt. 890
Kimberlyburgh, VA 66286"
70250.5687540925,6.40619169066046,8.1067387662489,6.16,35271.3646376237,1520263.75564127,"801 Sarah Common
Lake Kevin, OK 31127-1573"
54725.2028672943,5.57195761569524,7.22215271846093,5.15,26993.3572433118,722115.124273698,"36307 Rice Port
Port Ethanshire, OR 78905"
68508.3240617074,6.5352858797122,7.15159657123837,6.23,25290.4099361851,1085103.00297205,"08796 Johnson Crest
New Ninaberg, MT 66467-2645"
66789.1618059006,5.39003565362926,6.78334670564863,4.47,35735.3237107219,1037033.03862142,"8912 Erin Fort Suite 615
South Joseph, PA 68267-2295"
62087.4746430202,6.18250700276184,8.13509842119802,6.13,43013.7964827582,1316206.24655409,"82610 Harper Oval
Johnsonburgh, CT 33262"
77345.472378541,5.40751462859392,8.24317847671157,3.11,26706.9110288677,1137069.30717901,"583 Carolyn Stravenue Apt. 669
Rhodesstad, MT 65818"
52018.1646192233,5.31226801852967,7.83492557492121,4.07,60742.6348651913,1248689.60118709,"PSC 7402, Box 8240
APO AP 60226-2255"
87916.9096240168,7.73842251377228,6.91673534165425,2.31,32697.8788144568,1939603.13090401,"364 Sheppard Shores Suite 749
Brandonton, TX 33640"
44710.1834637004,5.40912831110546,8.95134440079724,4.06,56584.4138049956,1048800.65127553,"Unit 8726 Box 6269
DPO AE 85868-3124"
44048.4566879234,6.87097179330314,8.21717671447199,5.49,40942.5940086964,1028275.10392953,"5412 Dean Lodge Suite 621
New Lori, CA 70385"
64201.5031721245,5.17468109004501,5.22012653177532,3.42,23252.1645888994,642646.438955851,"1203 Clay Summit
East Johnmouth, NY 39418-6610"
80778.5735025557,7.579366476545,6.82250287166029,3.15,42462.0284111854,1812209.13661682,"862 Hoover Bypass
Lisahaven, DC 23286"
54407.077849627,6.40233909711549,7.42394763056142,3.3,36707.9416330549,1139959.93274162,"USNS Gray
FPO AE 84650"
70594.1576640714,6.72745587737446,6.84471227389729,2.04,55601.0489373076,1673538.16868396,"844 Sarah Extensions Apt. 888
West Patrickport, MP 50639-9331"
66357.8801699016,6.49722241027376,7.02867921810034,5.02,39575.9794662358,1324845.86327057,"92849 Irwin Mission
Michaelport, NC 68493"
62141.6986053257,5.06059605925568,6.06368047340078,4.01,37463.8364758492,916717.604663816,"342 Parrish Forest Apt. 984
South Robin, NC 17347-9952"
83774.5432968638,7.70356614845147,9.65200392916341,4.23,37130.7968473186,2115010.7035976,"8392 Gross Parks
South Nina, WI 35907-1347"
39777.6069062084,5.804627225708,7.14771874207383,3.16,38725.4243031614,696014.467714887,"5231 David Shoals
East Chaseland, MO 54930-5094"
83088.069600744,6.45972994042447,8.72513863287055,5.17,40564.6388133442,2021310.79185988,"703 Carmen Forges Apt. 910
North Thomasborough, KS 31780"
52588.6836452133,5.26143225234203,5.05306588917368,2.49,32938.3556446804,253185.701508581,"2838 Juan Stream
North Sarahmouth, FM 53962"
57818.7994106657,6.8556225764912,6.05193896348171,4.37,37984.1879818464,911247.817023832,"2097 Smith Fields
Barberville, NM 87706"
81462.8628628642,6.11404351687899,7.06502829185823,4.02,31484.9551076103,1573288.81760128,"6091 Manning Centers
Burnsmouth, MH 63616-5817"
74584.3739169022,5.72048180052693,6.41477456532626,3.36,46372.7450434356,1463383.48668297,"844 Sheila Flat Suite 824
Isabellafort, MH 41980"
67445.138410204,6.98059458725619,7.48690379404453,3.24,36419.1706914579,1366854.24050653,"98327 Clark Place
Michaelburgh, NJ 88514"
61660.2722887953,6.98693846063809,6.26299166601286,3.12,50291.359949358,1347904.39530069,"55116 David Glens
Port Breannaside, CA 74199-2499"
74405.372570768,5.62307176496088,5.54684219603534,2.43,28304.9238619023,913397.0868819,"8169 Benjamin Shore Suite 064
Moniqueport, TN 52966"
71074.7994072846,6.80757325688758,7.29049555316435,5.28,44214.4936364118,1613414.23305072,"USCGC Adams
FPO AA 27566"
77864.5148038587,5.11994104936974,6.92968649475139,3.4,25200.423945204,928563.821552372,"1217 Zachary Fort Suite 014
Jamesmouth, MN 35838"
70692.3729879496,3.90943270894099,7.76345365404001,4.36,31027.5058293002,994654.409424786,"796 Swanson Summit
Maciasburgh, MI 07290-1585"
72750.5647271538,5.90414662655064,7.30866400608131,3.3,45134.6534236784,1434144.26087246,"93684 Christensen Street
Boyleburgh, PR 71060-9687"
76483.5855091298,5.23220399287808,5.458379948588,2.01,54737.9266356087,1382787.32451312,"9653 Rush Cliffs Suite 130
Caldwellside, PR 40207-1379"
74401.6991813253,5.26448776544388,5.41641027326369,2.16,26015.3838377371,962591.656576703,"1676 Mitchell Islands Suite 477
Leeport, VT 34881"
59378.4483795544,6.90536678014584,7.08508629118076,3.34,43306.3504188262,1373528.55819592,"09568 Rose Pines
Christopherbury, KY 47865-6077"
84691.7703133462,6.73379859101212,7.62409472376311,5.19,22216.7872138108,1558639.8810308,"1470 Evans Land Suite 860
Thompsonville, TN 61743"
66832.3074482975,7.37495496908168,5.79358981195859,2.08,41344.5206040242,1533815.88230216,"2694 Morgan Ranch Apt. 885
West Matthew, IL 77377-2143"
81947.8383197255,7.47006323530455,6.12290881836239,2.41,43487.5771198631,1791771.28924003,"7759 Logan Trace Suite 136
Deborahberg, LA 43737"
68342.2596717242,6.46450757428896,7.4593233504684,5.27,34530.7276320926,1274983.64807314,"1147 Chan Park Suite 914
West Scottland, OH 25204-1523"
52941.7308515648,6.06437425752149,6.71871930792028,4.02,54294.7662118072,1176437.91898887,"1231 Jane Avenue Apt. 902
South Anne, NH 48392-1831"
81785.7126551188,4.52107395067353,6.84785421567456,3.17,56712.0690159077,1530172.52484218,"11947 Watson Village Suite 760
New Brettside, MD 61704"
94494.384349053,7.24043377605201,6.70031571317989,3.12,31307.5214969044,1825858.25507053,"643 Stephen Circle
North Kennethton, NH 45233"
68177.4047725709,6.46336227120176,5.62555516374282,3.48,23835.2864491807,974599.958764174,"494 Tiffany Loaf
South Chelsea, RI 85200-8345"
65893.4477340054,4.96847888281848,6.6653181152182,4.1,28173.7900217635,856261.615200036,"2525 Alexandria Flats Apt. 039
South Angela, LA 23518-9870"
71793.8682612635,7.3282014386302,7.42230475165777,6.08,53272.7924691535,1903533.08434939,"9173 Jessica Harbors Apt. 388
East Dalton, OR 42003"
90864.8774612646,4.84086172315255,7.34592520836457,5.01,39183.0322772685,1629640.53006749,"851 Adams Points Apt. 622
West Michael, NE 23572"
62034.980641132,5.82543314058451,7.87875675102551,4.29,29194.0040674297,1192672.33381804,"220 Lucero Plaza Suite 571
Leeside, MD 10820-0662"
75545.627325119,5.5860170832594,5.92913750783883,4.26,32614.3177436762,1068856.22674825,"108 Kayla Extensions Suite 007
Port Bethview, IA 58845"
74852.7353798928,7.05215831333809,8.43300779116627,6.29,26120.6608940707,1535844.89615701,"96897 Eric Inlet
Vincentville, ME 10210"
62303.1130178289,5.23173241147559,8.45427460900201,3.05,33711.724840987,1033155.329457,"522 Keith Spur Suite 131
New Matthew, AR 03859-5547"
71481.0349257193,5.18849193707128,7.15236108058461,4.32,45246.1741029009,1530013.44887132,"Unit 1267 Box 3271
DPO AA 39196-7180"
80484.8700140277,4.50987999417219,5.77142232239738,2.3,28076.9793835645,1131225.75970326,"785 Chelsea Ridge Apt. 995
West Jennifermouth, WA 94552"
84431.673305079,4.43832428548799,7.79307897910166,3.27,26124.4071575253,1347225.94466963,"2462 Brewer Gateway Suite 655
Vasquezbury, HI 84517"
55707.3538226843,4.41672923474073,6.7563758418805,4.25,22588.5775383954,676738.715545212,"944 Miller Bridge Suite 519
West Brooke, GU 62116-4522"
81023.0174924844,6.51218697848293,5.65699370646587,2.36,30501.6478189276,1437755.77178572,"4328 Denise Landing
New Christopher, IL 59664-4530"
72466.0805939282,5.83139066657638,5.67083293048092,2.01,12113.1147402006,744741.909251246,"5149 Brandon Divide
Millerport, AL 21191-6192"
71663.2980100566,6.00708895038885,6.71029060768012,2.02,35315.0303523936,1230628.98596252,"3862 Caldwell Estates
Floresburgh, WV 75010-7415"
81881.607229426,5.25439875080253,8.9521516635837,4.49,62340.6400037924,1976170.08943393,"62924 Nelson Mountains Suite 665
East Darlene, AL 82461-7228"
85480.4372843538,2.79721495391293,5.18456892281346,4.19,47508.8053399449,1033864.63528819,"406 Webb View Suite 914
Port Billy, ME 16909"
63753.8642402596,8.11233618887564,7.69474478892125,6.35,31347.6897841708,1558572.24327146,"9831 Miller Knolls Apt. 664
New Meganshire, KY 50155"
56935.3299573264,6.48997171820716,6.23425320873939,4.19,32965.935286347,849180.845993709,"495 Waters Falls Apt. 676
Anthonyland, AZ 77516-0465"
66513.8844479196,6.77840387964103,8.04449668011267,4.49,5727.48588526986,717661.556023205,"681 James Port
Port Audrey, HI 82392-5376"
72554.5359520095,5.4438819661205,6.82237699234206,4.09,36249.4058264855,1187090.94809357,"26558 Jessica Creek Suite 912
Marshalltown, SC 37598-0862"
69956.751882561,4.98210150115152,7.86071849248925,3.17,35148.1649097957,1326946.72501394,"USNS Anderson
FPO AP 25685-4457"
65126.7030496505,4.14506888123722,7.31643647874663,4.05,47258.7599254371,1245785.05095909,"5471 Fuentes Wells Suite 030
Port Charles, NJ 67833"
71270.8420333305,5.42591641166237,7.69191433866877,6.28,40130.8079383609,1331897.45684095,"5123 Jonathan Trail Suite 532
West Micheal, WY 72230-4641"
59124.1248785577,6.42017447689292,8.01699318516107,4.49,36442.9949825636,1472337.69921631,"6786 Vance Manors
Turnerton, AR 10936-6251"
55383.0237769057,7.09864192837937,8.12094799961991,5.48,36106.368857051,1130221.29762571,"421 Hunter Oval
Glennport, NV 51166-5572"
52512.8423447112,7.37184425237597,6.21934520984311,3.35,25943.077603468,907462.451202018,"6831 Bailey Hollow
Estesland, UT 59729"
77050.1805576828,6.28636438435049,5.94839209446633,4.05,47171.9103006095,1581817.40679671,"88791 Richards Parkway
Shirleyborough, AK 40270-8587"
73267.9002910976,5.80522032645861,7.3847636463258,4.48,44674.4671133602,1441576.84676065,"23912 Sarah Fort
Sharpborough, NE 41950"
58585.0960191711,6.42153207472638,5.61375244292253,3.36,28026.7828837959,820250.389465808,"537 Aaron Streets Suite 331
New Cynthiamouth, PA 53151"
72770.1668559505,7.68041637690875,6.38769374048592,4.05,21357.0365293515,1293461.79788638,"58915 Jason Green
Port Kimberly, MO 60047-2438"
